COREF,start_token,end_token,prop,cat,text
0,68131,68131,PRON,PER,me
0,68136,68136,PRON,PER,me
0,68140,68140,PRON,PER,I
0,68142,68142,PRON,PER,my
117,68145,68145,PRON,PER,She
0,68147,68147,PRON,PER,me
1732,68160,68160,PRON,PER,We
2649,68163,68164,NOM,FAC,the garage
1734,68169,68171,NOM,FAC,a parking lot
0,68173,68173,PRON,PER,I
1732,68176,68176,PRON,PER,we
1735,68179,68181,NOM,FAC,a college campus
1736,68188,68188,PRON,PER,you
1736,68192,68192,PRON,PER,your
1737,68192,68193,NOM,PER,your children
70,68198,68200,PROP,FAC,U.S. OUT OF
1738,68201,68205,NOM,VEH,_ _ _ _ _
206,68207,68209,PROP,PER,FLIP THE BIRD
71,68214,68217,PROP,FAC,the Kansas University Jayhawks
0,68220,68220,PRON,PER,I
0,68222,68222,PRON,PER,my
117,68240,68240,PROP,PER,Laura
1732,68243,68243,PRON,PER,our
3142,68243,68244,NOM,FAC,our household
72,68246,68246,PROP,GPE,Trailerhold
117,68248,68248,PRON,PER,She
117,68266,68266,PRON,PER,she
114,68274,68274,PROP,PER,Mom
0,68276,68276,PRON,PER,I
1732,68280,68280,PRON,PER,we
601,68289,68290,NOM,PER,each other
1732,68296,68296,PRON,PER,we
0,68305,68305,PRON,PER,I
1732,68308,68308,PRON,PER,we
0,68320,68320,PRON,PER,I
117,68324,68324,PRON,PER,she
117,68330,68330,PRON,PER,herself
0,68332,68332,PRON,PER,I
114,68337,68337,PROP,PER,Mom
114,68345,68345,PRON,PER,she
114,68351,68351,PRON,PER,herself
114,68354,68354,PRON,PER,she
0,68356,68356,PRON,PER,I
124,68366,68366,PROP,PER,Sage
0,68368,68368,PRON,PER,my
124,68377,68377,PRON,PER,I
0,68381,68381,PRON,PER,you
124,68389,68389,PRON,PER,I
127,68393,68393,PROP,PER,Tammi
124,68398,68398,PRON,PER,me
124,68401,68401,PRON,PER,I
124,68408,68408,PRON,PER,She
124,68420,68420,PROP,PER,Sage
124,68433,68433,PROP,PER,Sage
0,68441,68441,PRON,PER,I
124,68449,68449,PRON,PER,she
0,68451,68451,PRON,PER,me
124,68453,68453,PRON,PER,her
764,68456,68457,NOM,PER,a boy
0,68463,68463,PRON,PER,me
124,68464,68464,PRON,PER,she
485,68468,68469,NOM,PER,a girl
124,68471,68471,PROP,PER,Sage
1741,68475,68475,NOM,PER,eavesdroppers
1742,68479,68479,PRON,PER,we
124,68487,68487,PRON,PER,I
271,68490,68490,NOM,PER,everyone
124,68492,68492,PRON,PER,I
3145,68494,68496,NOM,PER,a girl inside
124,68505,68505,PRON,PER,me
0,68509,68509,PRON,PER,I
1743,68514,68521,NOM,FAC,the observatory on top of the physics building
1744,68519,68521,NOM,FAC,the physics building
124,68524,68524,PRON,PER,her
0,68527,68527,PRON,PER,me
3146,68535,68536,NOM,FAC,the nuthouse
114,68542,68542,PROP,PER,Mom
116,68544,68544,PROP,PER,Dad
124,68552,68552,PRON,PER,me
124,68555,68555,PRON,PER,I
124,68565,68565,PRON,PER,I
3147,68570,68570,PRON,PER,they
124,68578,68578,PRON,PER,me
3147,68581,68581,PRON,PER,they
127,68588,68588,PROP,PER,Tammi
124,68593,68593,PRON,PER,I
127,68604,68604,PRON,PER,She
3147,68608,68608,PRON,PER,them
124,68610,68610,PRON,PER,me
127,68617,68617,PRON,PER,She
124,68622,68622,PRON,PER,I
2454,68626,68627,NOM,PER,the family
127,68630,68630,PRON,PER,she
124,68636,68636,PROP,PER,Sage
124,68642,68642,PRON,PER,herself
0,68647,68647,PRON,PER,I
124,68652,68652,PRON,PER,her
124,68655,68655,PRON,PER,She
124,68657,68657,PRON,PER,her
0,68660,68660,PRON,PER,my
1745,68669,68669,PRON,PER,our
0,68673,68673,PRON,PER,my
124,68677,68677,PRON,PER,her
127,68682,68682,PROP,PER,Tammi
124,68684,68684,PRON,PER,me
3149,68687,68688,NOM,FAC,the asylum
124,68690,68690,PRON,PER,I
1745,68697,68697,PRON,PER,our
857,68697,68698,NOM,FAC,our house
124,68703,68703,PRON,PER,my
354,68703,68704,NOM,PER,my mother
114,68706,68706,PROP,PER,Mom
124,68711,68711,PRON,PER,I
114,68716,68716,PRON,PER,she
124,68720,68720,PRON,PER,me
3152,68724,68724,PRON,PER,you
116,68727,68727,PROP,PER,Dad
127,68732,68732,PROP,PER,Tammi
127,68736,68736,PRON,PER,she
0,68740,68740,PRON,PER,me
0,68743,68743,PRON,PER,I
1000,68748,68748,NOM,PER,women
127,68755,68755,PRON,PER,she
0,68758,68758,PRON,PER,me
127,68764,68764,PRON,PER,her
2464,68764,68765,NOM,FAC,her closet
127,68767,68767,PRON,PER,She
0,68770,68770,PRON,PER,me
0,68772,68772,PRON,PER,my
0,68776,68776,PRON,PER,me
0,68777,68777,PRON,PER,I
127,68781,68781,PRON,PER,She
1748,68783,68792,NOM,PER,the only one who knew when I started on hormones
0,68789,68789,PRON,PER,I
0,68796,68796,PRON,PER,I
1749,68798,68802,NOM,PER,a full - time girl
127,68804,68804,PRON,PER,she
0,68807,68807,PRON,PER,me
127,68809,68809,PRON,PER,She
0,68813,68813,PRON,PER,me
127,68822,68822,PRON,PER,she
1750,68826,68826,PRON,PER,us
2415,68830,68831,NOM,FAC,the park
127,68837,68837,PRON,PER,I
124,68848,68848,PROP,PER,Sage
127,68852,68852,PROP,PER,Tammi
0,68856,68856,PRON,PER,I
0,68869,68869,PRON,PER,I
0,68871,68871,PRON,PER,I
1752,68874,68876,NOM,PER,a real woman
127,68883,68883,PRON,PER,her
0,68885,68885,PRON,PER,I
606,68893,68894,NOM,PER,a guy
207,68897,68897,PROP,PER,Gingerly
0,68899,68899,PRON,PER,I
0,68901,68901,PRON,PER,myself
124,68903,68903,PROP,PER,Sage
0,68906,68906,PRON,PER,You
0,68916,68916,PRON,PER,I
0,68922,68922,PRON,PER,I
124,68924,68924,PROP,PER,Sage
1750,68930,68930,PRON,PER,We
0,68937,68937,PRON,PER,I
124,68940,68940,PROP,PER,Sage
124,68944,68944,PRON,PER,her
124,68948,68948,PRON,PER,she
332,68953,68953,NOM,FAC,home
124,68958,68958,PRON,PER,her
124,68960,68960,PRON,PER,her
0,68968,68968,PRON,PER,my
0,68971,68971,PRON,PER,I
0,68973,68973,PRON,PER,I
0,68980,68980,PRON,PER,I
117,68982,68982,PROP,PER,Laura
1754,68985,68985,PRON,PER,us
124,68988,68988,PROP,PER,Sage
1754,68996,68996,PRON,PER,us
1754,69000,69000,PRON,PER,we
1754,69005,69005,PRON,PER,we
3154,69007,69011,NOM,PER,a group of male pedestrians
3154,69015,69015,PRON,PER,them
124,69019,69019,PRON,PER,her
108,69022,69022,PRON,PER,I
124,69028,69028,PRON,PER,her
3155,69030,69030,PRON,PER,he
124,69037,69037,PROP,PER,Sage
108,69039,69039,PRON,PER,I
73,69048,69049,PROP,FAC,Gillett Hall
1754,69053,69053,PRON,PER,we
73,69055,69055,PRON,FAC,it
3156,69060,69062,NOM,FAC,a larger complex
3157,69064,69075,NOM,FAC,a group of white brick towers that surrounded a central dining hall
3158,69072,69075,NOM,FAC,a central dining hall
117,69077,69077,PROP,PER,Laura
3159,69080,69082,NOM,FAC,the first floor
1754,69087,69087,PRON,PER,we
425,69089,69090,NOM,FAC,the lobby
344,69098,69098,NOM,PER,someone
1754,69102,69102,PRON,PER,us
3162,69108,69109,NOM,FAC,The corridor
3163,69120,69122,NOM,PER,the residents inside
108,69145,69145,PRON,PER,I
3164,69149,69150,NOM,PER,these strangers
108,69152,69152,PRON,PER,I
3165,69155,69160,NOM,PER,some of my neighbors in Boyer
108,69157,69157,PRON,PER,my
3166,69157,69158,NOM,PER,my neighbors
12,69160,69160,PROP,GPE,Boyer
108,69162,69162,PRON,PER,I
1464,69167,69168,NOM,FAC,a dorm
108,69175,69175,PRON,PER,I
108,69178,69178,PRON,PER,my
124,69181,69181,PROP,PER,Sage
2396,69184,69185,NOM,FAC,the hall
124,69188,69188,PRON,PER,her
124,69192,69192,PRON,PER,She
3169,69196,69198,NOM,GPE,a big town
108,69202,69202,PRON,PER,I
108,69205,69205,PRON,PER,I
3170,69210,69211,NOM,FAC,the farm
3171,69213,69214,NOM,PER,The students
411,69215,69215,NOM,FAC,here
108,69218,69218,PRON,PER,me
3173,69229,69234,NOM,PER,two girls 225 carrying tennis rackets
3174,69236,69236,PRON,PER,us
108,69243,69243,PRON,PER,I
108,69254,69254,PRON,PER,I
34,69259,69259,PROP,GPE,Mizzou
108,69261,69261,PRON,PER,I
117,69264,69264,PROP,PER,Laura
114,69274,69274,PROP,PER,Mom
3174,69277,69277,PRON,PER,we
834,69280,69280,NOM,FAC,downtown
108,69282,69282,PRON,PER,I
108,69284,69284,PRON,PER,my
384,69284,69285,NOM,PER,my sister
3177,69284,69287,NOM,FAC,my sister ’s room
3178,69297,69299,NOM,PER,an unfamiliar band
117,69305,69305,PRON,PER,her
2471,69305,69306,NOM,PER,her roommate
108,69314,69314,PRON,PER,my
117,69317,69317,PROP,PER,Laura
108,69322,69322,PRON,PER,me
108,69330,69330,PRON,PER,I
2831,69335,69336,NOM,PER,a woman
117,69337,69337,PRON,PER,she
117,69342,69342,PRON,PER,she
332,69345,69345,NOM,FAC,home
117,69347,69347,PRON,PER,she
3182,69350,69352,NOM,PER,a tomboyish teenager
3183,69354,69376,NOM,PER,A girl who used to beat me at basketball and had broken Mark Jefferson ’s nose when he tried to feel her up
108,69360,69360,PRON,PER,me
208,69366,69367,PROP,PER,Mark Jefferson
208,69371,69371,PRON,PER,he
117,69375,69375,PRON,PER,her
117,69379,69379,PROP,PER,Laura
3184,69386,69397,NOM,PER,someone you ’d see working at a bank or modeling formal clothes
3185,69387,69387,PRON,PER,you
3186,69392,69393,NOM,ORG,a bank
108,69400,69400,PRON,PER,I
117,69404,69404,PRON,PER,her
108,69406,69406,PRON,PER,I
117,69410,69410,PRON,PER,her
3187,69419,69425,NOM,PER,a business major or pre - law
3188,69427,69444,NOM,PER,the sort of person who ’d work a sixty - hour week and then shut down the bars
117,69454,69454,PRON,PER,her
109,69463,69463,PROP,PER,Boyer
117,69467,69467,PRON,PER,her
108,69473,69473,PROP,PER,Logan
117,69476,69476,PRON,PER,She
108,69478,69478,PRON,PER,me
0,69481,69481,PRON,PER,I
108,69485,69485,PRON,PER,you
411,69487,69487,NOM,FAC,here
1756,69489,69489,PRON,PER,We
117,69502,69502,PROP,PER,Laura
124,69506,69506,PROP,PER,Sage
1756,69509,69509,PRON,PER,They
117,69514,69514,PROP,PER,Laura
124,69516,69516,PROP,PER,Sage
117,69520,69520,PRON,PER,her
124,69524,69524,PROP,PER,Sage
117,69528,69528,PROP,PER,Laura
124,69532,69532,PRON,PER,me
124,69543,69543,PRON,PER,my
384,69543,69544,NOM,PER,my sister
124,69548,69548,PROP,PER,Sage
3087,69552,69554,NOM,FAC,The dorm room
117,69563,69563,PROP,PER,Laura
3191,69563,69567,NOM,FAC,Laura ’s bedroom at home
332,69567,69567,NOM,FAC,home
124,69569,69569,PRON,PER,I
360,69575,69575,NOM,PER,people
360,69579,69579,PRON,PER,they
124,69592,69592,PROP,PER,Sage
124,69594,69594,PRON,PER,you
0,69597,69597,PRON,PER,my
1757,69597,69598,NOM,PER,my roommate
117,69604,69604,PROP,PER,Laura
0,69608,69608,PRON,PER,you
124,69613,69613,PROP,PER,Sage
1757,69618,69618,PRON,PER,she
209,69623,69623,PROP,PER,Ebony
412,69627,69627,NOM,GPE,town
1757,69632,69632,PRON,PER,She
1757,69639,69639,PRON,PER,I
209,69646,69646,PROP,PER,Ebony
117,69650,69650,PROP,PER,Laura
3194,69650,69652,NOM,PER,Laura ’s roommate
1757,69668,69668,PRON,PER,I
3194,69675,69675,PRON,PER,she
124,69679,69679,PROP,PER,Sage
124,69683,69683,PROP,PER,Sage
3194,69686,69686,PRON,PER,she
117,69693,69693,PROP,PER,Laura
3194,69695,69695,PRON,PER,her
3195,69697,69702,NOM,FAC,the public bathroom down the hall
2396,69701,69702,NOM,FAC,the hall
117,69711,69711,PROP,PER,Laura
1757,69713,69713,PRON,PER,me
1759,69722,69725,NOM,PER,the girl you like
1760,69724,69724,PRON,PER,you
1759,69727,69727,PRON,PER,She
108,69731,69731,PROP,PER,Logan
108,69734,69734,PRON,PER,I
108,69736,69736,PRON,PER,my
108,69740,69740,PRON,PER,myself
117,69743,69743,PROP,PER,Laura
124,69745,69745,PROP,PER,Sage
67,69747,69747,PROP,GPE,Thanksgiving
1761,69750,69750,PRON,PER,We
1761,69756,69756,PRON,PER,I
124,69760,69760,PROP,PER,Sage
1761,69765,69765,PRON,PER,I
1761,69772,69772,PRON,PER,I
117,69775,69775,PROP,PER,Laura
1760,69789,69789,PRON,PER,you
1760,69791,69791,PRON,PER,your
1762,69791,69793,NOM,PER,your ‘ friend
0,69801,69801,PRON,PER,I
117,69808,69808,PRON,PER,She
117,69815,69815,PRON,PER,her
3033,69815,69817,NOM,PER,her little brother
0,69830,69830,PRON,PER,I
0,69835,69835,PRON,PER,I
124,69839,69839,PROP,PER,Sage
360,69842,69842,NOM,PER,people
0,69848,69848,PRON,PER,I
0,69850,69850,PRON,PER,my
117,69856,69856,PROP,PER,Laura
117,69858,69858,PRON,PER,you
124,69862,69862,PROP,PER,Sage
332,69868,69868,NOM,FAC,home
1764,69870,69870,PRON,PER,We
0,69878,69878,PRON,PER,I
124,69880,69880,PRON,PER,her
124,69883,69883,PRON,PER,she
124,69889,69889,PRON,PER,her
637,69889,69890,NOM,FAC,her house
0,69899,69899,PRON,PER,I
117,69908,69908,PROP,PER,Laura
0,69918,69918,PRON,PER,I
117,69921,69921,PRON,PER,you
0,69929,69929,PRON,PER,I
117,69940,69940,PROP,PER,Laura
447,69942,69943,NOM,FAC,the room
0,69945,69945,PRON,PER,I
124,69954,69954,PROP,PER,Sage
0,69957,69957,PRON,PER,I
117,69959,69959,PRON,PER,you
0,69961,69961,PRON,PER,I
117,69965,69965,PRON,PER,your
2435,69965,69966,NOM,PER,your friends
117,69969,69969,PROP,PER,Laura
117,69971,69971,PRON,PER,her
1767,69984,69987,NOM,PER,a couple of guys
117,69989,69989,PRON,PER,you
1767,69993,69993,PRON,PER,them
0,69996,69996,PRON,PER,I
117,70001,70001,PRON,PER,you
0,70008,70008,PRON,PER,I
0,70019,70019,PRON,PER,I
332,70028,70028,NOM,FAC,home
117,70034,70034,PROP,PER,Laura
0,70040,70040,PRON,PER,me
0,70043,70043,PRON,PER,I
1767,70047,70047,PRON,PER,them
117,70051,70051,PRON,PER,you
0,70057,70057,PRON,PER,me
0,70059,70059,PRON,PER,myself
117,70062,70062,PROP,PER,Laura
1767,70075,70075,PRON,PER,Their
105,70078,70078,PROP,PER,Brian
210,70080,70080,PROP,PER,Paul
1767,70092,70092,PRON,PER,they
117,70096,70096,PRON,PER,you
1767,70100,70100,PRON,PER,I
3162,70103,70104,NOM,FAC,the corridor
1767,70110,70110,PRON,PER,myself
117,70114,70114,PROP,PER,Laura
1228,70114,70116,NOM,PER,Laura ’s friends
1767,70118,70118,PRON,PER,I
1767,70120,70120,PRON,PER,they
1767,70124,70124,PRON,PER,me
1000,70128,70128,NOM,PER,women
1767,70130,70130,PRON,PER,I
3204,70145,70147,NOM,FAC,a coed floor
3205,70149,70151,NOM,FAC,Door # 105
1767,70182,70182,PRON,PER,I
1767,70194,70194,PRON,PER,I
3206,70207,70208,NOM,FAC,the dorm
1767,70229,70229,PRON,PER,I
1767,70246,70246,PRON,PER,I
75,70250,70252,PROP,LOC,Devil ’s Icebox
3207,70254,70256,NOM,LOC,a local cave
2251,70263,70263,NOM,PER,Dude
2251,70265,70265,PRON,PER,you
108,70266,70266,PROP,PER,Logan
2251,70270,70270,PRON,PER,my
2251,70274,70274,PRON,PER,I
3208,70277,70281,NOM,PER,someone seated at the computer
3208,70290,70290,PRON,PER,his
3208,70297,70297,PRON,PER,His
3208,70303,70303,PRON,PER,he
3208,70307,70307,PRON,PER,He
3208,70328,70328,PRON,PER,his
0,70334,70334,PRON,PER,me
3208,70337,70337,PRON,PER,He
0,70348,70348,PRON,PER,I
105,70350,70350,PROP,PER,Brian
210,70354,70354,PROP,PER,Paul
3208,70357,70357,PRON,PER,He
210,70364,70364,PRON,PER,I
2269,70374,70375,NOM,PER,a man
3208,70379,70379,PRON,PER,his
3208,70382,70382,PRON,PER,He
210,70390,70390,PRON,PER,I
1769,70401,70401,PRON,PER,your
105,70407,70407,PROP,PER,Brian
0,70409,70409,PRON,PER,I
0,70420,70420,PRON,PER,my
3210,70424,70425,NOM,FAC,This room
3211,70428,70434,NOM,LOC,the filthiest place I ’d ever been
0,70431,70431,PRON,PER,I
0,70450,70450,PRON,PER,I
0,70454,70454,PRON,PER,my
0,70457,70457,PRON,PER,I
117,70469,70469,PROP,PER,Laura
0,70474,70474,PRON,PER,me
117,70478,70478,PRON,PER,her
0,70482,70482,PRON,PER,I
0,70489,70489,PRON,PER,I
425,70494,70495,NOM,FAC,the lobby
0,70497,70497,PRON,PER,I
0,70499,70499,PRON,PER,my
0,70513,70513,PRON,PER,I
0,70518,70518,PRON,PER,I
117,70524,70524,PROP,PER,Laura
0,70526,70526,PRON,PER,I
0,70532,70532,PRON,PER,I
105,70539,70539,PROP,PER,Brian
105,70545,70545,PRON,PER,his
0,70553,70553,PRON,PER,I
0,70565,70565,PRON,PER,you
117,70570,70570,PROP,PER,Laura
1770,70577,70577,PRON,PER,We
117,70585,70585,PRON,PER,I
117,70588,70588,PRON,PER,my
384,70588,70589,NOM,PER,my sister
3177,70588,70591,NOM,FAC,my sister ’s room
117,70593,70593,PRON,PER,I
117,70600,70600,PRON,PER,I
3215,70604,70610,NOM,PER,the most socially inept person on campus
784,70610,70610,NOM,FAC,campus
117,70613,70613,PRON,PER,I
3206,70615,70616,NOM,FAC,the dorm
124,70618,70618,PROP,PER,Sage
117,70624,70624,PROP,PER,Laura
124,70634,70634,PROP,PER,Sage
117,70639,70639,PROP,PER,Laura
0,70649,70649,PRON,PER,my
1770,70654,70654,PRON,PER,We
76,70658,70659,PROP,FAC,the Wardrobe
124,70662,70662,PROP,PER,Sage
124,70666,70666,PRON,PER,my
384,70666,70667,NOM,PER,my sister
76,70670,70670,PRON,FAC,It
1771,70672,70675,NOM,FAC,a used clothing store
0,70677,70677,PRON,PER,I
124,70679,70679,PRON,PER,you
0,70691,70691,PRON,PER,I
1770,70701,70701,PRON,PER,we
0,70710,70710,PRON,PER,I
0,70713,70713,PRON,PER,I
124,70720,70720,PROP,PER,Sage
3219,70723,70726,NOM,FAC,a public dressing room
0,70728,70728,PRON,PER,I
1000,70740,70740,NOM,PER,women
117,70744,70744,PROP,PER,Laura
0,70747,70747,PRON,PER,me
834,70760,70760,NOM,FAC,downtown
124,70762,70762,PRON,PER,You
124,70771,70771,PRON,PER,I
530,70773,70774,NOM,PER,the girls
117,70780,70780,PROP,PER,Laura
1770,70782,70782,PRON,PER,us
3206,70784,70785,NOM,FAC,the dorm
3223,70784,70788,NOM,FAC,the dorm ’s dining hall
3224,70796,70799,NOM,FAC,any establishment in Boyer
12,70799,70799,PROP,GPE,Boyer
1770,70802,70802,PRON,PER,we
117,70805,70805,PROP,PER,Laura
124,70807,70807,PROP,PER,Sage
3225,70810,70813,NOM,FAC,the best clothing stores
3226,70815,70815,NOM,PER,stylists
3227,70818,70821,NOM,FAC,coffee shops in town
412,70821,70821,NOM,GPE,town
117,70823,70823,PROP,PER,Laura
12,70828,70828,PROP,GPE,Boyer
117,70831,70831,PRON,PER,she
3229,70836,70840,NOM,PER,any girl from St. Louis
33,70839,70840,PROP,GPE,St. Louis
124,70845,70845,PROP,PER,Sage
124,70850,70850,PRON,PER,my
384,70850,70851,NOM,PER,my sister
124,70854,70854,PRON,PER,she
3231,70859,70859,PRON,PER,they
3231,70865,70865,PRON,PER,They
117,70870,70870,PROP,PER,Laura
124,70873,70873,PRON,PER,her
360,70875,70875,NOM,PER,people
2447,70878,70881,NOM,PER,the three of us
2447,70881,70881,PRON,PER,us
117,70886,70886,PROP,PER,Laura
124,70891,70891,PROP,PER,Sage
124,70893,70893,PRON,PER,I
117,70899,70899,PRON,PER,she
124,70903,70903,PRON,PER,I
365,70906,70907,NOM,PER,someone else
124,70909,70909,PRON,PER,My
384,70909,70910,NOM,PER,My sister
124,70912,70912,PRON,PER,I
124,70925,70925,PROP,PER,Sage
124,70927,70927,PRON,PER,I
124,70930,70930,PROP,PER,Sage
3236,70932,70937,NOM,PER,another girl to talk shop with
117,70939,70939,PROP,PER,Laura
3237,70943,70947,NOM,FAC,the various dorms on campus
784,70947,70947,NOM,FAC,campus
1773,70952,70952,PRON,PER,you
1773,70954,70954,PRON,PER,your
117,70960,70960,PRON,PER,she
1773,70962,70962,PRON,PER,me
1773,70968,70968,PRON,PER,I
110,70972,70972,PROP,PER,Jack
0,70974,70974,PRON,PER,I
77,70980,70981,PROP,FAC,Graham Hall
110,70984,70984,PRON,PER,My
384,70984,70985,NOM,PER,My sister
0,70989,70989,PRON,PER,I
1774,70991,70995,NOM,PER,a friend who lives there
341,70995,70995,NOM,FAC,there
1773,71004,71004,PRON,PER,you
124,71006,71006,PROP,PER,Sage
1773,71009,71009,PRON,PER,you
1773,71012,71012,PRON,PER,you
384,71022,71022,PRON,PER,she
0,71029,71029,PRON,PER,I
117,71048,71048,PROP,PER,Laura
124,71064,71064,PROP,PER,Sage
1776,71074,71075,NOM,PER,a roommate
1773,71081,71081,PRON,PER,you
124,71084,71084,PROP,PER,Sage
209,71086,71086,PROP,PER,Ebony
1777,71089,71090,NOM,PER,a sister
0,71092,71092,PRON,PER,me
0,71094,71094,PRON,PER,I
1778,71096,71104,NOM,PER,some girls who will need a roommate next year
1779,71101,71104,NOM,PER,a roommate next year
0,71106,71106,PRON,PER,I
1773,71109,71109,PRON,PER,you
1780,71111,71112,NOM,PER,someone nice
124,71115,71115,PROP,PER,Sage
1780,71118,71118,PRON,PER,I
124,71121,71121,PROP,PER,Sage
485,71130,71131,NOM,PER,a girl
124,71133,71133,PRON,PER,She
117,71140,71140,PROP,PER,Laura
1780,71144,71144,PRON,PER,I
124,71146,71146,PRON,PER,she
117,71158,71158,PROP,PER,Laura
117,71160,71160,PRON,PER,her
124,71163,71163,PROP,PER,Sage
3241,71173,71173,PRON,PER,We
1780,71186,71186,PRON,PER,I
117,71189,71189,PROP,PER,Laura
1780,71204,71204,PRON,PER,my
530,71207,71208,NOM,PER,The girls
1780,71212,71212,PRON,PER,me
1780,71229,71229,PRON,PER,I
1780,71235,71235,PRON,PER,I
1780,71243,71243,PRON,PER,my
384,71243,71244,NOM,PER,my sister
764,71251,71252,NOM,PER,a boy
124,71254,71254,PROP,PER,Sage
117,71257,71257,PROP,PER,Laura
117,71260,71260,PRON,PER,her
797,71260,71261,NOM,PER,her family
0,71265,71265,PRON,PER,my
384,71265,71266,NOM,PER,my sister
1782,71269,71272,NOM,PER,this guy from school
486,71272,71272,NOM,FAC,school
139,71274,71274,PROP,PER,Rob
211,71278,71278,PROP,PER,Jennifer
1784,71278,71280,NOM,PER,Jennifer ’s brother
1785,71283,71283,PRON,PER,I
117,71285,71285,PROP,PER,Laura
1785,71288,71289,NOM,PER,Redheaded guy
124,71292,71292,PROP,PER,Sage
124,71296,71296,PRON,PER,her
139,71300,71300,PROP,PER,Rob
660,71302,71304,NOM,PER,a nice guy
0,71307,71307,PRON,PER,I
0,71311,71311,PRON,PER,I
127,71314,71314,PROP,PER,Tammi
1787,71314,71317,NOM,PER,Tammi ’s my sister
0,71316,71316,PRON,PER,my
384,71316,71317,NOM,PER,my sister
0,71319,71319,PRON,PER,I
127,71325,71325,PRON,PER,her
0,71329,71329,PRON,PER,You
0,71336,71336,PRON,PER,your
1789,71336,71338,NOM,PER,your little sister
1790,71341,71341,NOM,PER,brother
117,71344,71344,PROP,PER,Laura
0,71347,71347,PRON,PER,me
0,71350,71350,PRON,PER,You
272,71354,71354,NOM,PER,anyone
1792,71359,71359,PRON,PER,them
124,71362,71362,PROP,PER,Sage
117,71371,71371,PRON,PER,Her
0,71374,71374,PRON,PER,mine
1793,71385,71387,NOM,PER,a special guy
1794,71389,71391,NOM,PER,a special girl
124,71394,71394,PROP,PER,Sage
0,71399,71399,PRON,PER,me
0,71401,71401,PRON,PER,I
117,71410,71410,PROP,PER,Laura
117,71415,71415,PRON,PER,her
108,71424,71424,PROP,PER,Logan
117,71427,71427,PRON,PER,She
108,71432,71432,PRON,PER,me
108,71436,71436,PRON,PER,my
117,71443,71443,PROP,PER,Laura
124,71445,71445,PROP,PER,Sage
117,71452,71452,PRON,PER,she
3246,71455,71456,NOM,PER,special girl
124,71458,71458,PROP,PER,Sage
124,71461,71461,PRON,PER,her
124,71464,71464,PRON,PER,She
1795,71482,71482,PRON,PER,we
117,71488,71488,PROP,PER,Laura
117,71490,71490,PRON,PER,her
0,71500,71500,PRON,PER,I
108,71503,71503,PRON,PER,you
344,71505,71505,NOM,PER,someone
344,71511,71511,PRON,PER,my
1797,71516,71518,NOM,PER,Cute sorority chick
117,71521,71521,PROP,PER,Laura
0,71525,71525,PRON,PER,I
124,71529,71529,PROP,PER,Sage
124,71532,71532,PRON,PER,I
124,71541,71541,PRON,PER,my
297,71541,71542,NOM,PER,my friend
297,71544,71544,PRON,PER,Her
124,71548,71548,PRON,PER,I
124,71554,71554,PRON,PER,I
297,71558,71558,PRON,PER,her
297,71563,71563,PRON,PER,she
297,71576,71576,PRON,PER,She
297,71582,71582,PRON,PER,her
297,71590,71590,PRON,PER,her
297,71593,71593,PRON,PER,her
297,71597,71597,PRON,PER,her
297,71600,71600,PRON,PER,her
297,71604,71604,PRON,PER,she
3248,71613,71618,NOM,PER,a bunch of drunk college guys
3249,71616,71618,NOM,PER,drunk college guys
3250,71620,71623,NOM,PER,Every one of them
3248,71623,71623,PRON,PER,them
3251,71626,71630,NOM,PER,"the tall , regal stranger"
297,71632,71632,PRON,PER,She
117,71637,71637,PROP,PER,Laura
117,71640,71640,PRON,PER,she
124,71643,71643,PRON,PER,I
124,71650,71650,PROP,PER,Sage
1411,71652,71653,NOM,PER,other guys
124,71655,71655,PRON,PER,I
124,71664,71664,PROP,PER,Sage
3253,71668,71672,NOM,PER,none of the frat rats
3254,71670,71672,NOM,PER,the frat rats
124,71679,71679,PRON,PER,she
124,71694,71694,PROP,PER,Sage
124,71698,71698,PRON,PER,my
124,71701,71701,PRON,PER,She
124,71704,71704,PRON,PER,me
124,71707,71707,PRON,PER,I
124,71712,71712,PRON,PER,her
3255,71716,71716,PRON,PER,we
539,71718,71719,NOM,FAC,the building
